NOMBRE_LUGAR,CATEGORIA,ZONA,LONGITUD,LATITUD
THE LANG SCHOOL,Educacion,Manhattan,-74.014028261323,40.705305668865
MS 245 THE COMPUTER SCHOOL,Educacion,Manhattan,-73.978098687618,40.781144425297
CARLTON HOUSE,Residencial,Manhattan,-73.970512418757,40.765263422576
YESHIVA HECHAL MOSHE BETH JACOB,Educacion,Manhattan,-73.975962817504,40.79243711468
FAMILY GARDEN SPONSORED BY TIFFANY & CO,Parques y Jardines,Manhattan,-73.934821791798,40.794235152267
HUNTER COLLEGE BROOKDALE CAMPUS WEST BUILDING,Educacion,Manhattan,-73.976635837144,40.738135154887
VILLAGE COMMUNITY SCHOOL,Educacion,Manhattan,-74.007997766684,40.73338363272
PS 6 LILLIE D BLAKE,Educacion,Manhattan,-73.960334282849,40.777514717068
EAST RIVER HOUSES BUILDING 6,Residencial,Manhattan,-73.941293456758,40.787133873345
SPENCE SCHOOL MIDDLE & UPPER SCHOOL,Educacion,Manhattan,-73.957245260274,40.784193372549
TOGO MISSION,Administracion Publica,Manhattan,-73.969198620853,40.750915382102
KAUFMAN ARCADE,Comercial y Hoteles,Manhattan,-73.988467581239,40.751625970445
FRANK WHITE NEIGHBORHOOD GARDEN,Parques y Jardines,Manhattan,-73.949807697502,40.824319943289
SEPTEMBER 11 MEMORIAL PLAZA,Monumentos y Plazas,Manhattan,-74.013565898094,40.711766569079
MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,Educacion,Manhattan,-74.001536424979,40.711375698834
ONE VANDERBILT AVENUE,Monumentos y Plazas,Manhattan,-73.978397198042,40.752890608608
BROADWAY HOTEL & HOSTEL,Comercial y Hoteles,Manhattan,-73.969932248626,40.797911387282
FREDERICK DOUGLASS ACADEMY,Educacion,Manhattan,-73.93634194819,40.824135167318
RIVERSIDE INWOOD NEIGHBORHOOD GARDEN,Parques y Jardines,Manhattan,-73.928043311834,40.865854726939
EXECUTIVE HOUSE CONDOMINIUM,Residencial,Manhattan,-73.971330751646,40.752957784786
FRED LEBOW STATUE CENTRAL PARK,Parques y Jardines,Manhattan,-73.959180016822,40.784041206032
AFRICAN SQ AREA,Monumentos y Plazas,Manhattan,-73.948315979506,40.808997133663
US ATTORNEY OFFICE SOUTHERN DISTRICT OF NY,Administracion Publica,Manhattan,-74.002623721146,40.71297404498
RIIS HOUSES BUILDING 5,Residencial,Manhattan,-73.973045721812,40.725633893834
AMSTERDAM HOUSES BUILDING 7,Residencial,Manhattan,-73.98765032451,40.772988928754
FIRST PARK,Parques y Jardines,Manhattan,-73.989582203112,40.723506238166
PETER COOPER VILLAGE 441 E 20,Residencial,Manhattan,-73.977761864309,40.73440351751
FIT,Educacion,Manhattan,-73.994946980668,40.747215321785
MCKENNA SQUARE,Monumentos y Plazas,Manhattan,-73.939239587226,40.83837826279
IBM,Comercial y Hoteles,Manhattan,-73.972910594185,40.762075858922
RIVERBANK PARK SWIMMING HALL,Parques y Jardines,Manhattan,-73.957916354208,40.82529034608
TUNISIA CONSULATE,Administracion Publica,Manhattan,-73.986883520395,40.749709647194
STUYVESANT TOWN - 17 SO/ 15 SO/ 11 SO,Residencial,Manhattan,-73.979209276938,40.732844810649
SUNKEN MEADOW FIELD 22,Parques y Jardines,Manhattan,-73.917767895992,40.793751729755
WASHINGTON HEIGHTS REHAB PHASE IV D,Residencial,Manhattan,-73.93426138788,40.845112533962
GOVERNORS ISLAND PARADE GROUND,Parques y Jardines,Manhattan,-74.015992111431,40.689548139979
HAMPTON INN HOTEL TIMES SQUARE CENTRAL,Comercial y Hoteles,Manhattan,-73.988575101821,40.755677970017
BROWNSTONES HOUSES BUILDING 30,Residencial,Manhattan,-73.968415944305,40.788429486128
HONDURAS CONSULATE,Administracion Publica,Manhattan,-73.991521831768,40.75324340271
HAMILTON FISH PARK LIBRARY,Cultura,Manhattan,-73.979424584962,40.719788412967
SUNKEN MEADOW FIELD 41,Parques y Jardines,Manhattan,-73.915342728486,40.796012948822
NEW YORK UNIVERSITY LINGUISTICS BUILDING,Educacion,Manhattan,-73.9949515954,40.729400853737
NAMIBIA MISSION TO UN,Administracion Publica,Manhattan,-73.97885308823,40.747877863259
QUEEN ELIZABETH II SEPTEMBER 11 GARDEN,Parques y Jardines,Manhattan,-74.009389347192,40.70473949372
SMITH HOUSES BUILDING 12,Residencial,Manhattan,-73.997353965428,40.711645029556
GRAMERCY ARTS HIGH SCHOOL,Educacion,Manhattan,-73.987268609366,40.735588631582
HARVEST COLLEGIATE HIGH SCHOOL,Educacion,Manhattan,-73.995547529163,40.736526725684
MATTHEW HENSON PLAZA,Monumentos y Plazas,Manhattan,-73.939538173279,40.825860379697
SMITH HOUSES BUILDING 5,Residencial,Manhattan,-73.999206725538,40.710178800922
GUATEMALA CONSULATE,Administracion Publica,Manhattan,-73.987346118407,40.739380331433
MARK HOTEL,Comercial y Hoteles,Manhattan,-73.963345168023,40.775311696649
JEFFERSON MARKET LIBRARY,Cultura,Manhattan,-73.999079271614,40.734668701053
OLD CROTON AQUEDUCT GATEHOUSE,Parques y Jardines,Manhattan,-73.959548693257,40.808476150649
BROWNSTONES HOUSES BUILDING 31,Residencial,Manhattan,-73.969217654232,40.788432148056
CZECH MISSION REPUBLIC TO UN,Administracion Publica,Manhattan,-73.959919158479,40.77904189127
RANDALLS ISLAND FIELD 91,Parques y Jardines,Manhattan,-73.931126764651,40.785852089892
DSNY GARAGE BRONX 7,Administracion Publica,Manhattan,-73.91450282895,40.869668451496
TRIBUTE WTC VISITOR CENTER,Cultura,Manhattan,-74.012413324884,40.709840919026
PS 189,Educacion,Manhattan,-73.927755841194,40.853067278328
PETER MINUIT PLAZA,Monumentos y Plazas,Manhattan,-74.013112180284,40.702114644461
PORTUGAL MISSION TO UN,Administracion Publica,Manhattan,-73.966343966542,40.752510232092
PROFESSIONAL CHILDRENS SCHOOL,Educacion,Manhattan,-73.986055946722,40.770421082093
FORLINIS RESTAURANT,Comercial y Hoteles,Manhattan,-73.999498053581,40.716938224313
JAMES WELDON JOHNSON COMMUNITY CENTER,Parques y Jardines,Manhattan,-73.942491667692,40.796696648977
FT TRYON PARK NORTH EASTERN PARKING LOT,Parques y Jardines,Manhattan,-73.932280198605,40.865459415399
RANDALLS ISLAND ICAHN STADIUM,Parques y Jardines,Manhattan,-73.924602563897,40.793043837452
FIRST HOUSES COMPLEX,Residencial,Manhattan,-73.986056226677,40.723701744877
DEP WI SLUDGE HANDLING FACILITY,Monumentos y Plazas,Manhattan,-73.923311883753,40.789617475924
WASHINGTON JEFFERSON HOTEL,Comercial y Hoteles,Manhattan,-73.986753417504,40.76322493897
LONGACRE THEATRE,Cultura,Manhattan,-73.985914368716,40.760419580604
INWOOD HILL PARK HOMERS DOG RUN,Parques y Jardines,Manhattan,-73.92170184633,40.871183014861
FIRST HOUSES BUILDING 1,Residencial,Manhattan,-73.985849854065,40.723270117334
TRUMP PLACE,Residencial,Manhattan,-73.988391278857,40.777714367071
MURRAY HILL POST OFFICE,Administracion Publica,Manhattan,-73.980104330129,40.746848257854
CIENA BUILDING,Residencial,Manhattan,-73.944412323054,40.786328487832
NYU DENTAL COLLEGE,Educacion,Manhattan,-73.978269100658,40.737894971675
MANHATTANVILLE HOUSES BUILDING 5,Residencial,Manhattan,-73.953991493848,40.817534467225
RANDALLS ISLAND FIELD 10,Parques y Jardines,Manhattan,-73.924175885765,40.794207192241
CLAREMONT PLAYGROUND,Parques y Jardines,Manhattan,-73.962112209593,40.815027069116
PS 163 ALFRED E SMITH,Educacion,Manhattan,-73.968612585782,40.794690310827
HUNGARY CONSULATE,Administracion Publica,Manhattan,-73.968657363571,40.756740068519
GLOBAL COMMUNITY CHARTER SCHOOL,Educacion,Manhattan,-73.935006496834,40.816933804891
PEARL HOTEL,Comercial y Hoteles,Manhattan,-73.985515764648,40.761404175513
BUSINESS OF SPORTS SCHOOL,Educacion,Manhattan,-73.990798068332,40.763714705309
AMERICAN ACADEMY MCALLISTER INSTITUTE OF FUNERAL SERVICE,Educacion,Manhattan,-73.993770007906,40.769036918173
STROKOS PIZZERIA ST NICHOLAS AV,Comercial y Hoteles,Manhattan,-73.940185805904,40.839374068945
VAMOS A SEMBRAR GARDEN,Parques y Jardines,Manhattan,-73.979071013095,40.728322718287
BUCKLEY SCHOOL BRIAN R WALSH BUILDING,Educacion,Manhattan,-73.962389037604,40.771602776245
DR GERTRUDE B KELLY PLAYGROUND,Parques y Jardines,Manhattan,-74.001988705672,40.741721221616
INWOOD HILL PARK MARSH HABITAT,Parques y Jardines,Manhattan,-73.921618542317,40.874385054743
FIRE MUSEUM,Cultura,Manhattan,-74.006954543911,40.72562199185
BARNARD COLLEGE MILBANK HALL,Educacion,Manhattan,-73.962991100634,40.810645082606
AMERICAN RED CROSS,Administracion Publica,Manhattan,-73.993706085146,40.76445898455
MELA HOTEL,Comercial y Hoteles,Manhattan,-73.984316520126,40.75644201578
SOHOTEL,Comercial y Hoteles,Manhattan,-73.994832300598,40.719520804348
WEST 100 ST PLAYGROUND,Parques y Jardines,Manhattan,-73.96266790208,40.793759965985
GREAT TOMORROWS ELEMENTARY MIDDLE SCHOOL,Educacion,Manhattan,-73.946231913134,40.806231205357
CENTRAL PARK SPECTOR PLAYGROUND,Parques y Jardines,Manhattan,-73.968416521429,40.784508882107
SAMUEL CITY HOUSES,Residencial,Manhattan,-73.938600733545,40.820017157194
MAYFAIR HOTEL,Comercial y Hoteles,Manhattan,-73.985925203058,40.761235834449
BELLECLAIRE HOTEL,Comercial y Hoteles,Manhattan,-73.981216921394,40.782385143031
MANHATTANVILLE HOUSES BUILDING 1,Residencial,Manhattan,-73.956812270422,40.816362651821
ST THOMAS CHOIR SCHOOL,Educacion,Manhattan,-73.980246805464,40.766317304436
URUGUAY CONSULATE,Administracion Publica,Manhattan,-73.976501663072,40.756994650594
FIT CO-ED DORM,Educacion,Manhattan,-73.99530801628,40.747012861862
CITIGROUP CENTER BUILDING,Comercial y Hoteles,Manhattan,-73.970347716781,40.758369070555
RIVERSIDE PARK BOAT BASIN CAFE,Comercial y Hoteles,Manhattan,-73.984474720611,40.78574924106
ROCKEFELLER UNIVERSITY LYDEN HOUSE,Educacion,Manhattan,-73.966269989092,40.756215268605
FREDERICK DOUGLASS PLAYGROUND,Parques y Jardines,Manhattan,-73.967530946314,40.797107590346
TRUMP TOWER,Residencial,Manhattan,-73.97391445589,40.762394773818
THE MARCEL AT GRAMERCY HOTEL,Comercial y Hoteles,Manhattan,-73.982308002423,40.739511742571
STUYVESANT TOWN 2 STUYVESANT OVAL 4 STUYVESANT OVAL,Residencial,Manhattan,-73.977618234655,40.730814812441
DPR 5 BORO COMPLEX & GARAGE,Monumentos y Plazas,Manhattan,-73.922836862573,40.799399485958
AFGHANISTAN CONSULTE,Administracion Publica,Manhattan,-73.977138099163,40.750506990372
WEILL CORNELL MEDICAL COLLEGE,Educacion,Manhattan,-73.954795958353,40.764805145525
HAMILTON FISH PARK,Parques y Jardines,Manhattan,-73.98084522492,40.719823688142
WALD HOUSES BUILDING 4,Residencial,Manhattan,-73.976989026515,40.721509401761
RENAISSANCE HOTEL 57,Comercial y Hoteles,Manhattan,-73.969575919275,40.760849292112
ST LUKES SCHOOL,Educacion,Manhattan,-74.006705992309,40.732621875052
FT PARK BILLINGS TERRACE OVERLOOK,Parques y Jardines,Manhattan,-73.934950714578,40.860120749197
MANHATTANVILLE HOUSES BLDG 4,Residencial,Manhattan,-73.955070504818,40.817091952931
PANAMA CONSULATE,Administracion Publica,Manhattan,-73.981238997782,40.758278845026
JOHNSON HOUSES BUILDING 6,Residencial,Manhattan,-73.942900308742,40.797439928479
UNION SQUARE PLAYGROUND,Parques y Jardines,Manhattan,-73.990480571925,40.736189766627
HOOPER FOUNTAIN,Monumentos y Plazas,Manhattan,-73.939963352073,40.830187755196
NEW ZEALAND CONSULATE,Administracion Publica,Manhattan,-73.979625203423,40.751917229375
LINCOLN CENTER METROPOLITAN OPERA HOUSE,Cultura,Manhattan,-73.984264798826,40.772757050368
TAVERN ON THE GREEN,Parques y Jardines,Manhattan,-73.977814501769,40.772191093156
PERU CONSULATE 14 FL,Administracion Publica,Manhattan,-73.969598263988,40.754704639593
EAST HARLEM SCHOLARS ACADEMY MIDDLE SCHOOL,Educacion,Manhattan,-73.94253223244,40.79004126323
SEWARD PARK EXTENSION HOUSES BUILDING 3,Residencial,Manhattan,-73.988684078473,40.716873261454
SAMUEL CITY HOUSES BUILDING 32,Residencial,Manhattan,-73.939434971815,40.819443405387
VESUVIO PLAYGROUND,Parques y Jardines,Manhattan,-74.00258101931,40.725400290785
GOMPERS HOUSES COMPLEX,Residencial,Manhattan,-73.982003496502,40.71818074703
HOLCOMBE RUCKER PARK,Parques y Jardines,Manhattan,-73.936000456857,40.829183748934
COLUMBIA UNIVERSITY MILLER THEATRE,Educacion,Manhattan,-73.963401347141,40.808092918466
FREDERICK DOUGLAS ACADEMY 2,Educacion,Manhattan,-73.954101462208,40.80257003547
MUSEUM OF ILLUSIONS,Cultura,Manhattan,-74.002902226919,40.739631705833
A A LOW BUILDING,Monumentos y Plazas,Manhattan,-74.003895716318,40.706375005448
RAMAZ LOWER SCHOOL,Educacion,Manhattan,-73.956384469791,40.779132332705
BELGIUM CONSULATE,Administracion Publica,Manhattan,-73.969965377712,40.753380317932
WAGNER HOUSES BUILDING 12,Residencial,Manhattan,-73.931401073338,40.799858395615
BARUCH HOUSES BUILDING 6,Residencial,Manhattan,-73.978103681216,40.716220316008
PS 42 BENJAMIN ALTMAN,Educacion,Manhattan,-73.990817341873,40.716071015494
AMSTERDAM HOUSES BLDG 2,Residencial,Manhattan,-73.986377975344,40.772790004733
PETROSINO SQUARE,Monumentos y Plazas,Manhattan,-73.99744468978,40.721709114279
BHUTAN CONSULATE,Administracion Publica,Manhattan,-73.969515347153,40.749721201155
SRI LANKA CONSULATE,Administracion Publica,Manhattan,-73.971176132742,40.750793702168
NYU TORCH CLUB,Parques y Jardines,Manhattan,-73.994651054336,40.73010725199
AZERBAIJAN MISSION TO UN,Administracion Publica,Manhattan,-73.965541705677,40.752193627077
FT TRYON PARK DONGAN LAWN,Parques y Jardines,Manhattan,-73.931052721136,40.863229107384
WALD HOUSES BUILDING 13,Residencial,Manhattan,-73.975441113389,40.71937119322
STUYVESANT TOWN 277 AVE C,Residencial,Manhattan,-73.975045688515,40.730144890488
BERNARD ARONSON PLAZA BUILDING,Monumentos y Plazas,Manhattan,-73.983037291213,40.734423950735
HIGHBRIDGE PARK JUAN BOSCH PLAZA,Parques y Jardines,Manhattan,-73.926360422207,40.85372665436
CENTRAL PARK ZOO TEMPERATE TERRITORY,Parques y Jardines,Manhattan,-73.972431612591,40.768253780756
JACKSON SQUARE,Monumentos y Plazas,Manhattan,-74.00288866891,40.738923221054
JOHN JAY PARK COMPLEX,Parques y Jardines,Manhattan,-73.949496239181,40.769279854276
COLUMBIA UNIVERSITY BUTLER LIBRARY,Educacion,Manhattan,-73.963260980505,40.806269862401
STUYVESANT TOWN 330 1 AVE 400 E 20 410 E 20,Residencial,Manhattan,-73.979738310399,40.734476023617
NYU SCHOOL OF PROFESSIONAL STUDIES 7 E 12 ST,Educacion,Manhattan,-73.993711832965,40.734514817807
SEAGRAM BUILDING,Comercial y Hoteles,Manhattan,-73.972215913751,40.758480404069
FDR DRIVE MALLS,Parques y Jardines,Manhattan,-73.943957575883,40.782317628117
ROCKEFELLER UNIVERSITY POWER HOUSE,Educacion,Manhattan,-73.956140630107,40.761254944281
BROADWAY AT TIMES SQUARE HOTEL,Comercial y Hoteles,Manhattan,-73.983419507714,40.758149144478
PS 38 ROBERTO CLEMENTE,Educacion,Manhattan,-73.944764613809,40.788859770314
SMITH HOUSES,Residencial,Manhattan,-73.999255906435,40.710413493413
GIRLS PREP LOWER EAST SIDE MIDDLE SCHOOL,Educacion,Manhattan,-73.98256855426,40.729337082956
MONSIGNOR KETT PLAYGROUND,Parques y Jardines,Manhattan,-73.920775676613,40.862683923545
RECTOR PARK,Parques y Jardines,Manhattan,-74.017165817417,40.709284528903
HIPPO PLAYGROUND,Parques y Jardines,Manhattan,-73.978216880788,40.79305760394
CENTRAL PARK ZOO TROPIC ZONE,Parques y Jardines,Manhattan,-73.972533403085,40.767635285418
MILBURN HOTEL,Comercial y Hoteles,Manhattan,-73.981851710319,40.781928877248
BLEECKER PLAYGROUND,Parques y Jardines,Manhattan,-74.005485381909,40.736399244434
TEACHERS COLLEGE GRACE DODGE HALL,Educacion,Manhattan,-73.959792275583,40.810271102693
RICHARD ROGERS THEATRE,Cultura,Manhattan,-73.986713141882,40.759125885124
ALDEN BUILDING,Residencial,Manhattan,-73.971270096513,40.78306527969
LORRAINE HANSBERRY PARK HANDBALL COURT,Parques y Jardines,Manhattan,-73.992357905462,40.763119245782
ILKA TANYA PAYAN MEMORIAL PARK,Parques y Jardines,Manhattan,-73.945197705741,40.83405555977
JENNINGS GALLERY AT KENKELEBA,Cultura,Manhattan,-73.982865443862,40.72164720088
SWITZERLAND CONSULATE,Administracion Publica,Manhattan,-73.974847784765,40.749658131279
NEW YORK UNIVERSITY 194 MERCER STREET,Educacion,Manhattan,-73.996844880904,40.7263376531
GRACE PLAZA,Monumentos y Plazas,Manhattan,-73.982842034667,40.754873454328
CENTRAL PARK RAMBLE AREA W,Parques y Jardines,Manhattan,-73.971078872405,40.77759069165
FORT GEORGE PLAYGROUND,Parques y Jardines,Manhattan,-73.925909883157,40.858427306761
ST NICHOLAS PARK,Parques y Jardines,Manhattan,-73.949003913493,40.817181449519
BRIDGE APARTMENTS,Residencial,Manhattan,-73.935136495957,40.847936103175
SERBIA MISSION TO UN,Administracion Publica,Manhattan,-73.969353202295,40.768914802466
SLOVENIA MISSION TO UN,Administracion Publica,Manhattan,-73.975816783749,40.74941281539
LEXINGTON HOUSES BUILDING 3,Residencial,Manhattan,-73.949317478716,40.7873870522
SUNKEN MEADOW FIELD 36,Parques y Jardines,Manhattan,-73.916068895914,40.795019479927
MARCUS GARVEY PARK DOG RUN,Parques y Jardines,Manhattan,-73.943189910964,40.802866864683
COMCAST BUILDING,Monumentos y Plazas,Manhattan,-73.978931899549,40.759005788167
BROWNSTONES HOUSES BUILDING 33,Residencial,Manhattan,-73.969336662906,40.788488419322
HRA CENTRALIZED RENT PROCESSING UNIT (CRPU) #71,Administracion Publica,Manhattan,-73.988328448577,40.735742666844
COLUMBIA UNIVERSITY RIVER HALL,Educacion,Manhattan,-73.966355466352,40.807190054721
BARNARD COLLEGE BRINCKERHOF HALL,Educacion,Manhattan,-73.962706694724,40.81021825504
LINCOLN HOUSES BUILDING 1,Residencial,Manhattan,-73.935360226785,40.811315267982
DOUBLETREE HOTEL TIMES SQUARE WEST,Comercial y Hoteles,Manhattan,-73.993139227578,40.756779440603
TUVALU MISSION TO UN,Administracion Publica,Manhattan,-73.971764389181,40.750053526077
SAMUEL CITY HOUSES BUILDING 21,Residencial,Manhattan,-73.938960474947,40.820059985305
FELLOWSHIP OF LEARNING SCHOOL,Educacion,Manhattan,-73.940539475922,40.810105626553
SUNKEN MEADOW FIELD 31,Parques y Jardines,Manhattan,-73.915176380621,40.793717018197
RIIS HOUSES BUILDING 10,Residencial,Manhattan,-73.975396561774,40.723887878748
GALLIVANT HOTEL TIMES SQUARE,Comercial y Hoteles,Manhattan,-73.986405647997,40.760606139761
DWIGHT SCHOOL RIVERSIDE CAMPUS KINDERGARTEN,Educacion,Manhattan,-73.988759894731,40.776860232483
CHATHAM TOWERS HOUSES,Residencial,Manhattan,-74.00004794778,40.713781910642
A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,Educacion,Manhattan,-73.950240801604,40.818387534149
THE SHED MULTI ARTS CENTER,Cultura,Manhattan,-74.002610773176,40.753226854042
CHURCH STREET POST OFFICE,Administracion Publica,Manhattan,-74.010191237973,40.712571921179
CLINTON HOUSES BUILDING 2,Residencial,Manhattan,-73.944956849545,40.794590744233
FIT MARVIN FELDMAN CENTER,Educacion,Manhattan,-73.994851197296,40.747377722573
VIETNAM CONSULATE & MISSION TO UN,Administracion Publica,Manhattan,-73.96572542555,40.752259122269
PERCY E SUTTON EDUCATIONAL CAMPUS,Educacion,Manhattan,-73.947374088525,40.817139950957
ROCKEFELLER UNIVERSITY NURSES RESIDENCE,Educacion,Manhattan,-73.955330772407,40.762136692372
PARK VIEW HOTEL W 110 ST,Comercial y Hoteles,Manhattan,-73.951883986719,40.798261033202
HERALD CENTER,Comercial y Hoteles,Manhattan,-73.98831823046,40.749579669871
COLUMBIA UNIVERSITY - ARMSTRONG,Educacion,Manhattan,-73.965258486024,40.805495114873
THE PUCK BUILDING,Comercial y Hoteles,Manhattan,-73.99549561373,40.724439424288
CENTRAL PARK GREAT LAWN E,Parques y Jardines,Manhattan,-73.965460204573,40.781022925784
BARUCH HOUSES BUILDING 5,Residencial,Manhattan,-73.977328181041,40.716268868625
CHELSEA HOTEL,Comercial y Hoteles,Manhattan,-73.996854987845,40.744368094216
LOWER EAST SIDE ECOLOGY CENTER ENVIRONMENTAL LEARNING CENTER,Parques y Jardines,Manhattan,-73.976133644951,40.712818003036
NEDERLANDER THEATRE,Cultura,Manhattan,-73.988252121876,40.755549509089
ACTORS TEMPLE THEATRE,Cultura,Manhattan,-73.989076555682,40.761243249062
ICELAND CONSULATE,Administracion Publica,Manhattan,-73.971287041511,40.755638673379
COLLYER BROTHERS PARK,Parques y Jardines,Manhattan,-73.941036803166,40.80853225115
TRANSFIGURATION SCHOOL EARLY CHILDHOOD CAMPUS,Educacion,Manhattan,-73.996431066681,40.714650014818
SUTTON PLACE PARK,Parques y Jardines,Manhattan,-73.960208086621,40.756726166869
HARBORVIEW TERRACE COMMUNITY ART CENTER,Residencial,Manhattan,-73.99059095642,40.768874772677
BENNETT REST,Parques y Jardines,Manhattan,-73.938627485818,40.856176390542
BROWNSTONES HOUSES BUILDING 1,Residencial,Manhattan,-73.9698134266,40.791472903101
CLINTON HOUSES BUILDING 4,Residencial,Manhattan,-73.946221854263,40.794386093887
MARRIOTT COURTYARD TIMES SQUARE HOTEL,Comercial y Hoteles,Manhattan,-73.986211555031,40.75357692682
